case_id,activity,timestamp,game,hours_played
266829332,Start Playing,2024-04-02 07:00:00,Star Wars Starfighter,0.3
266829332,Abandon Game (Refund Risk),2024-04-02 09:00:00,Star Wars Starfighter,0.3
266829332,Purchase Game,2024-04-03 09:00:00,Star Wars Jedi Knight Jedi Academy,0.0
266829332,Purchase Game,2024-04-05 01:00:00,Star Wars Republic Commando,0.0
266829332,Purchase Game,2024-04-05 20:00:00,Star Wars The Clone Wars Republic Heroes,0.0
266829332,Purchase Game,2024-04-07 10:00:00,STAR WARS Knights of the Old Republic II The Sith Lords,0.0
266836892,Purchase Game,2024-04-11 21:00:00,Counter-Strike Global Offensive,0.0
266836892,Start Playing,2024-04-12 17:00:00,Counter-Strike Global Offensive,814.0
266836892,Purchase Game,2024-04-12 19:00:00,BLOCKADE 3D,0.0
266836892,Purchase Game,2024-04-14 15:00:00,Blender 2.76b,0.0
266836892,Start Playing,2024-04-15 10:00:00,BLOCKADE 3D,0.2
266836892,Abandon Game (Refund Risk),2024-04-15 12:00:00,BLOCKADE 3D,0.2
266836892,Purchase DLC/Season Pass,2024-05-01 17:00:00,Counter-Strike Global Offensive,814.0
266888336,Purchase Game,2024-10-01 06:00:00,Dota 2,0.0
266888336,Start Playing,2024-10-02 03:00:00,Dota 2,7.7
267053376,Purchase Game,2024-06-07 16:00:00,DARK SOULS II,0.0
267053376,Purchase Game,2024-06-08 05:00:00,Grand Theft Auto San Andreas,0.0
267053376,Start Playing,2024-06-09 04:00:00,Grand Theft Auto San Andreas,49.0
267053376,Purchase Game,2024-06-09 14:00:00,Tom Clancy's Ghost Recon Phantoms - NA,0.0
267053376,Start Playing,2024-06-09 23:00:00,DARK SOULS II,188.0
267053376,Purchase Game,2024-06-11 06:00:00,Defiance,0.0
267053376,Start Playing,2024-06-11 09:00:00,Defiance,2.0
267053376,Start Playing,2024-06-12 13:00:00,Tom Clancy's Ghost Recon Phantoms - NA,2.2
267053376,Purchase Game,2024-06-12 14:00:00,Darksiders,0.0
267053376,Start Playing,2024-06-14 04:00:00,Darksiders,1.3
267053376,Abandon Game (Refund Risk),2024-06-14 06:00:00,Darksiders,1.3
267053376,Purchase Game,2024-06-14 06:00:00,Darksiders II,0.0
267053376,Start Playing,2024-06-14 09:00:00,Darksiders II,0.3
267053376,Abandon Game (Refund Risk),2024-06-14 11:00:00,Darksiders II,0.3
267053376,Purchase Game,2024-06-14 12:00:00,Dota 2,0.0
267053376,Start Playing,2024-06-14 23:00:00,Dota 2,0.2
267053376,Abandon Game (Refund Risk),2024-06-15 01:00:00,Dota 2,0.2
267053376,Purchase Game,2024-06-15 21:00:00,DARK SOULS II Crown of the Old Iron King,0.0
267053376,Purchase DLC/Season Pass,2024-06-28 23:00:00,DARK SOULS II,188.0
267438860,Purchase Game,2024-08-28 18:00:00,Dota 2,0.0
267438860,Start Playing,2024-08-30 01:00:00,Dota 2,0.6
267438860,Abandon Game (Refund Risk),2024-08-30 03:00:00,Dota 2,0.6
26753925,Purchase Game,2024-03-27 22:00:00,Counter-Strike Source,0.0
26753925,Purchase Game,2024-03-28 04:00:00,Day of Defeat Source,0.0
26753925,Purchase Game,2024-03-28 20:00:00,Half-Life 2 Deathmatch,0.0
26753925,Start Playing,2024-03-29 13:00:00,Counter-Strike Source,2.8
26753925,Purchase Game,2024-03-30 11:00:00,Half-Life 2 Lost Coast,0.0
26802825,Purchase Game,2024-08-24 00:00:00,Dark Messiah of Might & Magic Multi-Player,0.0
26802825,Purchase Game,2024-08-25 04:00:00,Prince of Persia The Forgotten Sands,0.0
26802825,Purchase Game,2024-08-25 05:00:00,Dark Messiah of Might & Magic Single Player,0.0
26802825,Start Playing,2024-08-25 11:00:00,Dark Messiah of Might & Magic Multi-Player,21.0
26802825,Start Playing,2024-08-26 12:00:00,Dark Messiah of Might & Magic Single Player,10.2
26802825,Purchase Game,2024-08-26 17:00:00,Left 4 Dead,0.0
26802825,Start Playing,2024-08-27 09:00:00,Left 4 Dead,3.9
26802825,Purchase Game,2024-08-27 18:00:00,Saints Row The Third,0.0
26802825,Start Playing,2024-08-27 22:00:00,Prince of Persia The Forgotten Sands,13.8
26802825,Purchase Game,2024-08-28 15:00:00,F.E.A.R. 3,0.0
26802825,Start Playing,2024-08-29 01:00:00,F.E.A.R. 3,2.8
26802825,Purchase Game,2024-08-29 19:00:00,F.E.A.R. 2 Project Origin,0.0
26802825,Purchase Game,2024-08-30 03:00:00,Plague Inc Evolved,0.0
26802825,Start Playing,2024-08-30 06:00:00,Saints Row The Third,3.5
26802825,Purchase Game,2024-08-30 06:00:00,Borderlands,0.0
26802825,Purchase Game,2024-08-30 07:00:00,Burnout Paradise The Ultimate Box,0.0
26802825,Purchase Game,2024-08-30 11:00:00,The Witcher Enhanced Edition,0.0
26802825,Start Playing,2024-08-30 16:00:00,Burnout Paradise The Ultimate Box,0.7
26802825,Abandon Game (Refund Risk),2024-08-30 18:00:00,Burnout Paradise The Ultimate Box,0.7
26802825,Start Playing,2024-08-31 07:00:00,Plague Inc Evolved,1.3
26802825,Abandon Game (Refund Risk),2024-08-31 09:00:00,Plague Inc Evolved,1.3
26802825,Start Playing,2024-08-31 11:00:00,F.E.A.R. 2 Project Origin,2.2
26802825,Start Playing,2024-08-31 14:00:00,Borderlands,0.8
26802825,Abandon Game (Refund Risk),2024-08-31 16:00:00,Borderlands,0.8
26802825,Purchase Game,2024-09-01 02:00:00,Ghost Master,0.0
26802825,Start Playing,2024-09-01 14:00:00,The Witcher Enhanced Edition,0.5
26802825,Abandon Game (Refund Risk),2024-09-01 16:00:00,The Witcher Enhanced Edition,0.5
26802825,Purchase Game,2024-09-01 19:00:00,LEGO The Lord of the Rings,0.0
26802825,Purchase Game,2024-09-01 20:00:00,Hydrophobia Prophecy,0.0
26802825,Start Playing,2024-09-02 13:00:00,Ghost Master,0.4
26802825,Abandon Game (Refund Risk),2024-09-02 15:00:00,Ghost Master,0.4
26802825,Purchase Game,2024-09-03 05:00:00,Devil May Cry 4,0.0
26802825,Purchase Game,2024-09-03 11:00:00,Prince of Persia The Sands of Time,0.0
26802825,Start Playing,2024-09-03 17:00:00,LEGO The Lord of the Rings,0.3
26802825,Abandon Game (Refund Risk),2024-09-03 19:00:00,LEGO The Lord of the Rings,0.3
26802825,Start Playing,2024-09-04 19:00:00,Hydrophobia Prophecy,0.3
26802825,Abandon Game (Refund Risk),2024-09-04 21:00:00,Hydrophobia Prophecy,0.3
26802825,Purchase Game,2024-09-05 08:00:00,Sniper Elite V2,0.0
268158408,Purchase Game,2024-09-22 01:00:00,Unturned,0.0
268158408,Purchase Game,2024-09-22 04:00:00,War Thunder,0.0
268158408,Start Playing,2024-09-23 04:00:00,Unturned,5.7
268935456,Purchase Game,2024-01-05 00:00:00,Dota 2,0.0
268935456,Start Playing,2024-01-07 12:00:00,Dota 2,0.3
268935456,Abandon Game (Refund Risk),2024-01-07 14:00:00,Dota 2,0.3
269437356,Purchase Game,2024-04-30 21:00:00,Mortal Kombat X,0.0
269437356,Start Playing,2024-05-01 17:00:00,Mortal Kombat X,73.0
269437356,Purchase DLC/Season Pass,2024-05-12 17:00:00,Mortal Kombat X,73.0
269770460,Purchase Game,2024-02-03 09:00:00,Robocraft,0.0
269770460,Start Playing,2024-02-03 18:00:00,Robocraft,6.5
270169680,Purchase Game,2024-09-27 19:00:00,Dota 2,0.0
270169680,Purchase Game,2024-09-29 01:00:00,Batla,0.0
270169680,Purchase Game,2024-09-29 05:00:00,Nosgoth,0.0
270169680,Start Playing,2024-09-30 10:00:00,Dota 2,0.7
270169680,Abandon Game (Refund Risk),2024-09-30 12:00:00,Dota 2,0.7
270169680,Purchase Game,2024-10-01 02:00:00,Unturned,0.0
271013192,Purchase Game,2024-08-23 21:00:00,Rust,0.0
271013192,Purchase Game,2024-08-24 09:00:00,Amnesia The Dark Descent,0.0
271013192,Purchase Game,2024-08-24 16:00:00,Dirty Bomb,0.0
271013192,Start Playing,2024-08-24 21:00:00,Rust,195.0
271013192,Start Playing,2024-08-27 07:00:00,Dirty Bomb,0.1
271013192,Start Playing,2024-08-27 08:00:00,Amnesia The Dark Descent,0.2
271013192,Abandon Game (Refund Risk),2024-08-27 09:00:00,Dirty Bomb,0.1
271013192,Abandon Game (Refund Risk),2024-08-27 10:00:00,Amnesia The Dark Descent,0.2
271013192,Purchase DLC/Season Pass,2024-09-08 21:00:00,Rust,195.0
271030096,Purchase Game,2024-06-07 13:00:00,Nosgoth,0.0
271030096,Start Playing,2024-06-09 05:00:00,Nosgoth,0.4
271030096,Abandon Game (Refund Risk),2024-06-09 07:00:00,Nosgoth,0.4
27117407,Purchase Game,2024-02-18 11:00:00,Nosgoth,0.0
27117407,Start Playing,2024-02-18 23:00:00,Nosgoth,53.0
27117407,Purchase Game,2024-02-19 05:00:00,Counter-Strike Source,0.0
27117407,Purchase Game,2024-02-19 12:00:00,Counter-Strike Global Offensive,0.0
27117407,Start Playing,2024-02-20 09:00:00,Counter-Strike Source,9.4
27117407,Purchase Game,2024-02-21 04:00:00,Team Fortress 2,0.0
27117407,Start Playing,2024-02-22 11:00:00,Counter-Strike Global Offensive,8.2
27117407,Purchase Game,2024-02-22 12:00:00,Dirty Bomb,0.0
27117407,Purchase Game,2024-02-23 13:00:00,Half-Life 2,0.0
27117407,Start Playing,2024-02-23 22:00:00,Team Fortress 2,5.0
27117407,Start Playing,2024-02-24 02:00:00,Dirty Bomb,2.7
27117407,Purchase Game,2024-02-24 22:00:00,Half-Life 2 Deathmatch,0.0
27117407,Purchase Game,2024-02-26 04:00:00,Half-Life 2 Episode One,0.0
27117407,Purchase Game,2024-02-27 06:00:00,Half-Life 2 Lost Coast,0.0
27117407,Purchase Game,2024-02-28 05:00:00,Half-Life Source,0.0
27117407,Purchase Game,2024-02-28 09:00:00,Half-Life Deathmatch Source,0.0
27117407,Purchase Game,2024-02-29 14:00:00,MechWarrior Online,0.0
27117407,Purchase Game,2024-03-02 02:00:00,TERA,0.0
27117407,Purchase DLC/Season Pass,2024-03-08 23:00:00,Nosgoth,53.0
27171538,Purchase Game,2024-10-18 03:00:00,Sid Meier's Civilization IV Beyond the Sword,0.0
27171538,Purchase Game,2024-10-18 22:00:00,The Witcher 3 Wild Hunt,0.0
27171538,Purchase Game,2024-10-19 01:00:00,The Elder Scrolls V Skyrim,0.0
27171538,Start Playing,2024-10-19 03:00:00,The Witcher 3 Wild Hunt,84.0
27171538,Purchase Game,2024-10-19 06:00:00,Sid Meier's Civilization V,0.0
27171538,Start Playing,2024-10-19 15:00:00,Sid Meier's Civilization V,23.0
27171538,Purchase Game,2024-10-20 11:00:00,Borderlands,0.0
27171538,Start Playing,2024-10-20 16:00:00,Sid Meier's Civilization IV Beyond the Sword,463.0
27171538,Start Playing,2024-10-20 23:00:00,The Elder Scrolls V Skyrim,75.0
27171538,Purchase Game,2024-10-21 12:00:00,Kerbal Space Program,0.0
27171538,Start Playing,2024-10-21 13:00:00,Kerbal Space Program,15.0
27171538,Start Playing,2024-10-22 12:00:00,Borderlands,20.0
27171538,Purchase Game,2024-10-22 20:00:00,Age of Empires III Complete Collection,0.0
27171538,Start Playing,2024-10-23 02:00:00,Age of Empires III Complete Collection,12.2
27171538,Purchase Game,2024-10-23 10:00:00,Borderlands 2,0.0
27171538,Start Playing,2024-10-24 03:00:00,Borderlands 2,7.4
27171538,Purchase Game,2024-10-25 03:00:00,Far Cry 3,0.0
27171538,Start Playing,2024-10-26 23:00:00,Far Cry 3,5.5
27171538,Purchase Game,2024-10-27 01:00:00,Sid Meier's Civilization IV Colonization,0.0
27171538,Purchase Game,2024-10-28 13:00:00,Sid Meier's Civilization IV Warlords,0.0
27171538,Start Playing,2024-10-29 10:00:00,Sid Meier's Civilization IV Colonization,4.3
27171538,Purchase Game,2024-10-29 19:00:00,7 Days to Die,0.0
27171538,Purchase Game,2024-10-29 20:00:00,DayZ,0.0
27171538,Start Playing,2024-10-29 23:00:00,Sid Meier's Civilization IV Warlords,1.2
27171538,Abandon Game (Refund Risk),2024-10-30 01:00:00,Sid Meier's Civilization IV Warlords,1.2
27171538,Purchase Game,2024-10-30 06:00:00,Brothers - A Tale of Two Sons,0.0
27171538,Start Playing,2024-10-30 16:00:00,DayZ,0.8
27171538,Start Playing,2024-10-30 17:00:00,7 Days to Die,1.0
27171538,Abandon Game (Refund Risk),2024-10-30 18:00:00,DayZ,0.8
27171538,Abandon Game (Refund Risk),2024-10-30 19:00:00,7 Days to Die,1.0
27171538,Start Playing,2024-10-30 21:00:00,Brothers - A Tale of Two Sons,0.7
27171538,Abandon Game (Refund Risk),2024-10-30 23:00:00,Brothers - A Tale of Two Sons,0.7
27171538,Purchase Game,2024-10-31 11:00:00,Guns of Icarus Online,0.0
27171538,Purchase Game,2024-10-31 14:00:00,Dragon Age Origins - Ultimate Edition,0.0
27171538,Start Playing,2024-10-31 22:00:00,Dragon Age Origins - Ultimate Edition,0.5
27171538,Abandon Game (Refund Risk),2024-11-01 00:00:00,Dragon Age Origins - Ultimate Edition,0.5
27171538,Start Playing,2024-11-01 05:00:00,Guns of Icarus Online,0.6
27171538,Abandon Game (Refund Risk),2024-11-01 07:00:00,Guns of Icarus Online,0.6
27171538,Purchase Game,2024-11-01 16:00:00,Team Fortress 2,0.0
27171538,Purchase Game,2024-11-02 18:00:00,"Sir, You Are Being Hunted",0.0
27171538,Purchase DLC/Season Pass,2024-11-02 23:00:00,The Elder Scrolls V Skyrim,75.0
27171538,Purchase Game,2024-11-03 10:00:00,The Ship Single Player,0.0
27171538,Start Playing,2024-11-03 17:00:00,Team Fortress 2,0.5
27171538,Abandon Game (Refund Risk),2024-11-03 19:00:00,Team Fortress 2,0.5
27171538,Purchase Game,2024-11-03 20:00:00,Europa Universalis IV,0.0
27171538,Start Playing,2024-11-04 01:00:00,"Sir, You Are Being Hunted",0.4
27171538,Abandon Game (Refund Risk),2024-11-04 03:00:00,"Sir, You Are Being Hunted",0.4
27171538,Purchase DLC/Season Pass,2024-11-05 03:00:00,The Witcher 3 Wild Hunt,84.0
27171538,Purchase DLC/Season Pass,2024-11-05 16:00:00,Sid Meier's Civilization IV Beyond the Sword,463.0
27171538,Purchase Game,2024-11-05 18:00:00,The Ship Tutorial,0.0
27171538,Start Playing,2024-11-05 23:00:00,The Ship Single Player,0.4
27171538,Abandon Game (Refund Risk),2024-11-06 01:00:00,The Ship Single Player,0.4
27171538,Start Playing,2024-11-06 19:00:00,Europa Universalis IV,0.3
27171538,Abandon Game (Refund Risk),2024-11-06 21:00:00,Europa Universalis IV,0.3
27171538,Start Playing,2024-11-07 00:00:00,The Ship Tutorial,0.3
27171538,Abandon Game (Refund Risk),2024-11-07 02:00:00,The Ship Tutorial,0.3
27171538,Purchase Game,2024-11-07 11:00:00,Survival Postapocalypse Now,0.0
27171538,Purchase Game,2024-11-08 20:00:00,Thief 2,0.0
27171538,Start Playing,2024-11-09 09:00:00,Survival Postapocalypse Now,0.2
27171538,Abandon Game (Refund Risk),2024-11-09 11:00:00,Survival Postapocalypse Now,0.2
27171538,Purchase Game,2024-11-09 21:00:00,RollerCoaster Tycoon 3 Platinum!,0.0
27171538,Purchase Game,2024-11-10 19:00:00,Age of Empires II HD Edition,0.0
27171538,Purchase Game,2024-11-10 22:00:00,Left 4 Dead 2,0.0
27171538,Start Playing,2024-11-11 02:00:00,Thief 2,0.2
27171538,Abandon Game (Refund Risk),2024-11-11 04:00:00,Thief 2,0.2
27171538,Purchase Game,2024-11-12 14:00:00,Assassin's Creed Freedom Cry,0.0
27171538,Purchase Game,2024-11-13 21:00:00,No More Room in Hell,0.0
27171538,Purchase Game,2024-11-14 01:00:00,Sid Meier's Civilization IV,0.0
27171538,Purchase Game,2024-11-15 13:00:00,The Ship,0.0
27171538,Purchase Game,2024-11-15 22:00:00,The Witcher 2 Assassins of Kings Enhanced Edition,0.0
27171538,Purchase Game,2024-11-16 04:00:00,The Witcher Enhanced Edition,0.0
27171538,Purchase Game,2024-11-16 10:00:00,Thief Deadly Shadows,0.0
27171538,Purchase Game,2024-11-17 06:00:00,Thief Gold,0.0
271808456,Purchase Game,2024-01-06 11:00:00,Team Fortress 2,0.0
271808456,Start Playing,2024-01-07 23:00:00,Team Fortress 2,47.0
272181160,Purchase Game,2024-03-16 03:00:00,Counter-Strike Source,0.0
272181160,Purchase Game,2024-03-17 23:00:00,Grand Theft Auto V,0.0
272181160,Purchase Game,2024-03-18 03:00:00,GRID 2,0.0
272181160,Start Playing,2024-03-18 06:00:00,GRID 2,3.1
272181160,Start Playing,2024-03-18 09:00:00,Counter-Strike Source,10.4
272181160,Purchase Game,2024-03-19 17:00:00,Counter-Strike Global Offensive,0.0
272181160,Start Playing,2024-03-20 07:00:00,Grand Theft Auto V,8.6
272181160,Purchase Game,2024-03-21 03:00:00,Dota 2,0.0
272181160,Purchase Game,2024-03-21 19:00:00,Counter-Strike,0.0
272181160,Start Playing,2024-03-21 23:00:00,Counter-Strike Global Offensive,0.8
272181160,Abandon Game (Refund Risk),2024-03-22 01:00:00,Counter-Strike Global Offensive,0.8
272181160,Start Playing,2024-03-22 18:00:00,Counter-Strike,0.1
272181160,Abandon Game (Refund Risk),2024-03-22 20:00:00,Counter-Strike,0.1
272181160,Start Playing,2024-03-23 01:00:00,Dota 2,0.5
272181160,Abandon Game (Refund Risk),2024-03-23 03:00:00,Dota 2,0.5
272181160,Purchase Game,2024-03-23 11:00:00,Counter-Strike Condition Zero,0.0
272181160,Purchase Game,2024-03-25 04:00:00,Counter-Strike Condition Zero Deleted Scenes,0.0
272181160,Purchase Game,2024-03-25 17:00:00,GRID 2 GTR Racing Pack,0.0
272425320,Purchase Game,2024-03-29 05:00:00,Nosgoth,0.0
272425320,Start Playing,2024-03-29 15:00:00,Nosgoth,5.4
272425320,Purchase Game,2024-03-30 01:00:00,Spiral Knights,0.0
27275017,Purchase Game,2024-09-11 06:00:00,Half-Life 2 Deathmatch,0.0
27275017,Purchase Game,2024-09-12 11:00:00,Half-Life 2 Lost Coast,0.0
272820556,Purchase Game,2024-01-07 09:00:00,Sleeping Dogs,0.0
272820556,Purchase Game,2024-01-08 08:00:00,Deus Ex Human Revolution - Director's Cut,0.0
272820556,Start Playing,2024-01-08 21:00:00,Sleeping Dogs,0.7
272820556,Abandon Game (Refund Risk),2024-01-08 23:00:00,Sleeping Dogs,0.7
272820556,Purchase Game,2024-01-10 05:00:00,Hitman Absolution,0.0
272820556,Purchase Game,2024-01-10 09:00:00,Kane & Lynch 2 Dog Days,0.0
272820556,Purchase Game,2024-01-10 11:00:00,Kane & Lynch Dead Men,0.0
272820556,Purchase Game,2024-01-11 21:00:00,Lara Croft and the Guardian of Light,0.0
272820556,Purchase Game,2024-01-12 09:00:00,MURDERED SOUL SUSPECT,0.0
272820556,Purchase Game,2024-01-13 03:00:00,Startopia,0.0
272820556,Purchase Game,2024-01-14 21:00:00,Supreme Commander 2,0.0
272820556,Purchase Game,2024-01-15 17:00:00,Thief,0.0
272820556,Purchase Game,2024-01-15 19:00:00,Tomb Raider,0.0
273544140,Purchase Game,2024-10-21 05:00:00,Dota 2,0.0
273544140,Start Playing,2024-10-22 16:00:00,Dota 2,1.0
273544140,Abandon Game (Refund Risk),2024-10-22 18:00:00,Dota 2,1.0
273817824,Purchase Game,2024-01-28 10:00:00,Counter-Strike Global Offensive,0.0
273817824,Start Playing,2024-01-28 16:00:00,Counter-Strike Global Offensive,38.0
273817824,Purchase Game,2024-01-29 08:00:00,Dota 2,0.0
273817824,Purchase Game,2024-01-30 19:00:00,Trove,0.0
273817824,Start Playing,2024-01-31 09:00:00,Dota 2,6.7
273817824,Purchase Game,2024-01-31 19:00:00,Survarium,0.0
273817824,Purchase Game,2024-02-02 09:00:00,Unturned,0.0
273817824,Purchase Game,2024-02-03 04:00:00,Warframe,0.0
273901604,Purchase Game,2024-10-18 18:00:00,Construction-Simulator 2015,0.0
273901604,Start Playing,2024-10-19 06:00:00,Construction-Simulator 2015,31.0
273901604,Purchase Game,2024-10-20 12:00:00,Construction Simulator 2015 Liebherr 150 EC-B,0.0
273901604,Purchase Game,2024-10-21 13:00:00,Construction Simulator 2015 Vertical Skyline,0.0
27417971,Purchase Game,2024-08-07 14:00:00,Team Fortress 2,0.0
27417971,Start Playing,2024-08-08 19:00:00,Team Fortress 2,432.0
27417971,Purchase Game,2024-08-08 21:00:00,Counter-Strike,0.0
27417971,Purchase Game,2024-08-09 03:00:00,Counter-Strike Condition Zero,0.0
27417971,Purchase Game,2024-08-09 18:00:00,Counter-Strike Condition Zero Deleted Scenes,0.0
27417971,Start Playing,2024-08-10 10:00:00,Counter-Strike,11.3
27417971,Purchase DLC/Season Pass,2024-08-26 19:00:00,Team Fortress 2,432.0
274410276,Purchase Game,2024-01-07 16:00:00,Dota 2,0.0
274410276,Start Playing,2024-01-08 09:00:00,Dota 2,240.0
274410276,Purchase Game,2024-01-09 08:00:00,Aura Kingdom,0.0
274410276,Purchase Game,2024-01-11 07:00:00,FreeStyle2 Street Basketball,0.0
274410276,Purchase Game,2024-01-12 08:00:00,GunZ 2 The Second Duel,0.0
274410276,Purchase Game,2024-01-14 08:00:00,Heroes & Generals,0.0
274410276,Purchase Game,2024-01-14 22:00:00,Quake Live,0.0
274410276,Purchase Game,2024-01-15 10:00:00,RaceRoom Racing Experience ,0.0
274410276,Purchase Game,2024-01-16 16:00:00,Ragnarok Online 2,0.0
274410276,Purchase Game,2024-01-17 05:00:00,TERA,0.0
274410276,Purchase Game,2024-01-18 08:00:00,Warframe,0.0
274410276,Purchase DLC/Season Pass,2024-01-24 09:00:00,Dota 2,240.0
275151488,Purchase Game,2024-04-14 01:00:00,WARMODE,0.0
275151488,Start Playing,2024-04-14 18:00:00,WARMODE,1.8
275151488,Abandon Game (Refund Risk),2024-04-14 20:00:00,WARMODE,1.8
275151488,Purchase Game,2024-04-15 15:00:00,Dota 2,0.0
275151488,Start Playing,2024-04-17 10:00:00,Dota 2,0.8
275151488,Abandon Game (Refund Risk),2024-04-17 12:00:00,Dota 2,0.8
27543430,Purchase Game,2024-01-16 17:00:00,F.E.A.R. 2 Project Origin,0.0
27543430,Start Playing,2024-01-17 03:00:00,F.E.A.R. 2 Project Origin,13.6
27543430,Purchase Game,2024-01-18 15:00:00,Counter-Strike Source,0.0
27543430,Purchase Game,2024-01-20 02:00:00,Day of Defeat Source,0.0
27543430,Purchase Game,2024-01-22 01:00:00,Half-Life 2 Deathmatch,0.0
27543430,Purchase Game,2024-01-22 22:00:00,Half-Life 2 Lost Coast,0.0
275775796,Purchase Game,2024-03-31 09:00:00,GunZ 2 The Second Duel,0.0
276055488,Purchase Game,2024-03-29 15:00:00,Counter-Strike Nexon Zombies,0.0
276055488,Purchase Game,2024-03-29 18:00:00,Unturned,0.0
276055488,Start Playing,2024-03-31 04:00:00,Unturned,0.1
276055488,Abandon Game (Refund Risk),2024-03-31 06:00:00,Unturned,0.1
276055488,Start Playing,2024-04-01 07:00:00,Counter-Strike Nexon Zombies,0.8
276055488,Abandon Game (Refund Risk),2024-04-01 09:00:00,Counter-Strike Nexon Zombies,0.8
276118496,Purchase Game,2024-04-17 07:00:00,War Inc. Battlezone,0.0
276118496,Purchase Game,2024-04-18 13:00:00,APB Reloaded,0.0
276118496,Purchase Game,2024-04-19 22:00:00,Archeblade,0.0
276118496,Start Playing,2024-04-20 00:00:00,War Inc. Battlezone,0.6
276118496,Abandon Game (Refund Risk),2024-04-20 02:00:00,War Inc. Battlezone,0.6
276118496,Purchase Game,2024-04-21 13:00:00,Aura Kingdom,0.0
276118496,Purchase Game,2024-04-23 10:00:00,FreeStyle2 Street Basketball,0.0
276118496,Purchase Game,2024-04-24 19:00:00,GunZ 2 The Second Duel,0.0
276118496,Purchase Game,2024-04-26 04:00:00,Loadout,0.0
276118496,Purchase Game,2024-04-26 16:00:00,Neverwinter,0.0
276118496,Purchase Game,2024-04-28 07:00:00,No More Room in Hell,0.0
276118496,Purchase Game,2024-04-28 09:00:00,Path of Exile,0.0
276118496,Purchase Game,2024-04-29 14:00:00,Strife,0.0
276118496,Purchase Game,2024-04-29 17:00:00,Tom Clancy's Ghost Recon Phantoms - NA,0.0
276118496,Purchase Game,2024-04-30 11:00:00,Unturned,0.0
276118496,Purchase Game,2024-04-30 18:00:00,Warframe,0.0
276118496,Purchase Game,2024-05-02 18:00:00,War Thunder,0.0
276137458,Purchase Game,2024-01-14 10:00:00,Unturned,0.0
277003854,Purchase Game,2024-02-11 21:00:00,Dota 2,0.0
277003854,Start Playing,2024-02-12 02:00:00,Dota 2,0.3
277003854,Abandon Game (Refund Risk),2024-02-12 04:00:00,Dota 2,0.3
277679482,Purchase Game,2024-08-01 23:00:00,Fallout New Vegas,0.0
277679482,Start Playing,2024-08-02 14:00:00,Fallout New Vegas,4.6
277679482,Purchase Game,2024-08-02 17:00:00,Deus Ex Human Revolution,0.0
277679482,Start Playing,2024-08-04 12:00:00,Deus Ex Human Revolution,1.9
277679482,Abandon Game (Refund Risk),2024-08-04 14:00:00,Deus Ex Human Revolution,1.9
277768228,Purchase Game,2024-04-17 00:00:00,Double Action Boogaloo,0.0
277768228,Start Playing,2024-04-19 18:00:00,Double Action Boogaloo,0.2
277768228,Abandon Game (Refund Risk),2024-04-19 20:00:00,Double Action Boogaloo,0.2
277798812,Purchase Game,2024-06-24 05:00:00,Warframe,0.0
278099058,Purchase Game,2024-08-30 07:00:00,Don't Starve Together Beta,0.0
278099058,Start Playing,2024-08-31 14:00:00,Don't Starve Together Beta,11.3
278099058,Purchase Game,2024-08-31 21:00:00,theHunter,0.0
278099058,Start Playing,2024-09-01 05:00:00,theHunter,0.6
278099058,Abandon Game (Refund Risk),2024-09-01 07:00:00,theHunter,0.6
278209338,Purchase Game,2024-09-26 11:00:00,Counter-Strike Nexon Zombies,0.0
278209338,Purchase Game,2024-09-27 03:00:00,Team Fortress 2,0.0
278209338,Start Playing,2024-09-27 09:00:00,Team Fortress 2,0.4
278209338,Abandon Game (Refund Risk),2024-09-27 11:00:00,Team Fortress 2,0.4
278209338,Purchase Game,2024-09-28 00:00:00,Unturned,0.0
278209338,Start Playing,2024-09-28 10:00:00,Counter-Strike Nexon Zombies,0.8
278209338,Abandon Game (Refund Risk),2024-09-28 12:00:00,Counter-Strike Nexon Zombies,0.8
278209338,Start Playing,2024-09-29 00:00:00,Unturned,0.2
278209338,Abandon Game (Refund Risk),2024-09-29 02:00:00,Unturned,0.2
278209338,Purchase Game,2024-09-30 00:00:00,Trove,0.0
278209338,Purchase Game,2024-09-30 13:00:00,BLOCKADE 3D,0.0
278209338,Purchase Game,2024-10-02 02:00:00,Happy Wars,0.0
278567826,Purchase Game,2024-03-31 06:00:00,H1Z1,0.0
278567826,Purchase Game,2024-03-31 22:00:00,H1Z1 Test Server,0.0
278567826,Start Playing,2024-04-01 20:00:00,H1Z1,16.2
278609462,Purchase Game,2024-10-24 22:00:00,Dota 2,0.0
278609462,Start Playing,2024-10-26 22:00:00,Dota 2,1.4
278609462,Abandon Game (Refund Risk),2024-10-27 00:00:00,Dota 2,1.4
279203738,Purchase Game,2024-10-22 00:00:00,BattleBlock Theater,0.0
279203738,Purchase Game,2024-10-22 15:00:00,Dota 2,0.0
279203738,Start Playing,2024-10-22 20:00:00,BattleBlock Theater,3.3
279203738,Start Playing,2024-10-24 14:00:00,Dota 2,0.6
279203738,Abandon Game (Refund Risk),2024-10-24 16:00:00,Dota 2,0.6
279603258,Purchase Game,2024-01-08 00:00:00,Dota 2,0.0
279603258,Start Playing,2024-01-08 12:00:00,Dota 2,9.3
279734186,Purchase Game,2024-10-26 07:00:00,Team Fortress 2,0.0
279734186,Start Playing,2024-10-26 10:00:00,Team Fortress 2,0.4
